""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","16"

"Time (s)","Load (lbf)","Crosshead (in)"
13.900,27,0.027
14.000,27,0.027
14.100,28,0.027
14.200,28,0.027
14.300,28,0.028
14.400,29,0.028
14.500,29,0.028
14.600,30,0.028
14.700,30,0.028
14.800,30,0.029
14.900,31,0.029
15.000,31,0.029
15.100,32,0.029
15.200,32,0.029
15.300,33,0.030
15.400,33,0.030
15.500,34,0.030
15.600,34,0.030
15.700,34,0.030
15.800,35,0.031
15.900,35,0.031
16.000,36,0.031
16.100,36,0.031
16.200,37,0.031
16.300,37,0.032
16.400,37,0.032
16.500,38,0.032
16.600,38,0.032
16.700,38,0.032
16.800,39,0.033
16.900,39,0.033
17.000,40,0.033
17.100,40,0.033
17.200,40,0.033
17.300,40,0.033
17.400,41,0.034
17.500,41,0.034
17.600,41,0.034
17.700,41,0.034
17.800,41,0.034
17.900,42,0.035
18.000,42,0.035
18.100,42,0.035
18.200,43,0.035
18.300,43,0.035
18.400,43,0.036
18.500,43,0.036
18.600,44,0.036
18.700,44,0.036
18.800,44,0.036
18.900,44,0.037
19.000,44,0.037
19.100,45,0.037
19.200,45,0.037
19.300,45,0.037
19.400,46,0.038
19.500,46,0.038
19.600,46,0.038
19.700,46,0.038
19.800,46,0.038
19.900,47,0.039
20.000,47,0.039
20.100,47,0.039
20.200,47,0.039
20.300,47,0.039
20.400,47,0.040
20.500,48,0.040
20.600,48,0.040
20.700,48,0.040
20.800,48,0.040
20.900,48,0.041
21.000,48,0.041
21.100,49,0.041
21.200,49,0.041
21.300,49,0.041
21.400,49,0.042
21.500,49,0.042
21.600,50,0.042
21.700,50,0.042
21.800,50,0.042
21.900,50,0.043
22.000,50,0.043
22.100,50,0.043
22.200,51,0.043
22.300,51,0.043
22.400,51,0.044
22.500,51,0.044
22.600,51,0.044
22.700,51,0.044
22.800,51,0.044
22.900,52,0.044
23.000,52,0.045
23.100,52,0.045
23.200,52,0.045
23.300,52,0.045
23.400,52,0.045
23.500,53,0.046
23.600,52,0.046
23.700,53,0.046
23.800,53,0.046
23.900,53,0.046
24.000,53,0.047
24.100,53,0.047
24.200,54,0.047
24.300,54,0.047
24.400,54,0.047
24.500,54,0.048
24.600,54,0.048
24.700,54,0.048
24.800,54,0.048
24.900,55,0.048
25.000,55,0.049
25.100,55,0.049
25.200,55,0.049
25.300,55,0.049
25.400,55,0.049
25.500,55,0.050
25.600,56,0.050
25.700,56,0.050
25.800,56,0.050
25.900,56,0.050
26.000,56,0.051
26.100,56,0.051
26.200,56,0.051
26.300,57,0.051
26.400,57,0.051
26.500,57,0.052
26.600,57,0.052
26.700,57,0.052
26.800,57,0.052
26.900,57,0.052
27.000,58,0.053
27.100,58,0.053
27.200,58,0.053
27.300,58,0.053
27.400,58,0.053
27.500,58,0.054
27.600,58,0.054
27.700,59,0.054
27.800,59,0.054
27.900,59,0.054
28.000,59,0.054
28.100,59,0.055
28.200,59,0.055
28.300,59,0.055
28.400,60,0.055
28.500,60,0.055
28.600,60,0.056
28.700,60,0.056
28.800,60,0.056
28.900,60,0.056
29.000,60,0.056
29.100,61,0.057
29.200,61,0.057
29.300,61,0.057
29.400,61,0.057
29.500,61,0.057
29.600,61,0.058
29.700,61,0.058
29.800,61,0.058
29.900,62,0.058
30.000,62,0.058
30.100,62,0.059
30.200,62,0.059
30.300,62,0.059
30.400,62,0.059
30.500,62,0.059
30.600,62,0.060
30.700,63,0.060
30.800,63,0.060
30.900,63,0.060
31.000,63,0.060
31.100,63,0.061
31.200,63,0.061
31.300,63,0.061
31.400,63,0.061
31.500,63,0.061
31.600,64,0.062
31.700,64,0.062
31.800,64,0.062
31.900,64,0.062
32.000,64,0.062
32.100,64,0.063
32.200,64,0.063
32.300,65,0.063
32.400,64,0.063
32.500,65,0.063
32.600,65,0.064
32.700,65,0.064
32.800,65,0.064
32.900,65,0.064
33.000,65,0.064
33.100,65,0.065
33.200,65,0.065
33.300,66,0.065
33.400,66,0.065
33.500,66,0.065
33.600,66,0.066
33.700,66,0.066
33.800,66,0.066
33.900,66,0.066
34.000,66,0.066
34.100,67,0.066
34.200,67,0.067
34.300,67,0.067
34.400,67,0.067
34.500,67,0.067
34.600,67,0.067
34.700,67,0.068
34.800,67,0.068
34.900,68,0.068
35.000,68,0.068
35.100,68,0.068
35.200,68,0.069
35.300,68,0.069
35.400,68,0.069
35.500,68,0.069
35.600,69,0.069
35.700,69,0.070
35.800,69,0.070
35.900,69,0.070
36.000,69,0.070
36.100,69,0.070
36.200,69,0.071
36.300,70,0.071
36.400,69,0.071
36.500,70,0.071
36.600,70,0.071
36.700,70,0.072
36.800,70,0.072
36.900,70,0.072
37.000,70,0.072
37.100,70,0.072
37.200,71,0.073
37.300,71,0.073
37.400,71,0.073
37.500,71,0.073
37.600,71,0.073
37.700,71,0.074
37.800,72,0.074
37.900,72,0.074
38.000,72,0.074
38.100,72,0.074
38.200,72,0.075
38.300,72,0.075
38.400,72,0.075
38.500,72,0.075
38.600,73,0.075
38.700,72,0.076
38.800,73,0.076
38.900,73,0.076
39.000,73,0.076
39.100,73,0.076
39.200,73,0.077
39.300,74,0.077
39.400,73,0.077
39.500,74,0.077
39.600,74,0.077
39.700,74,0.078
39.800,74,0.078
39.900,75,0.078
40.000,75,0.078
40.100,75,0.078
40.200,75,0.079
40.300,75,0.079
40.400,75,0.079
40.500,75,0.079
40.600,75,0.079
40.700,76,0.079
40.800,75,0.080
40.900,76,0.080
41.000,76,0.080
41.100,76,0.080
41.200,76,0.080
41.300,76,0.081
41.400,77,0.081
41.500,76,0.081
41.600,76,0.081
41.700,76,0.081
41.800,77,0.082
41.900,77,0.082
42.000,77,0.082
42.100,77,0.082
42.200,78,0.082
42.300,78,0.083
42.400,78,0.083
42.500,78,0.083
42.600,78,0.083
42.700,78,0.083
42.800,78,0.084
42.900,78,0.084
43.000,78,0.084
43.100,79,0.084
43.200,79,0.084
43.300,79,0.085
43.400,79,0.085
43.500,79,0.085
43.600,80,0.085
43.700,80,0.085
43.800,80,0.086
43.900,80,0.086
44.000,80,0.086
44.100,80,0.086
44.200,80,0.086
44.300,80,0.087
44.400,80,0.087
44.500,81,0.087
44.600,81,0.087
44.700,80,0.087
44.800,81,0.088
44.900,81,0.088
45.000,81,0.088
45.100,81,0.088
45.200,81,0.088
45.300,82,0.089
45.400,82,0.089
45.500,81,0.089
45.600,82,0.089
45.700,82,0.089
45.800,82,0.090
45.900,82,0.090
46.000,83,0.090
46.100,82,0.090
46.200,83,0.090
46.300,83,0.091
46.400,83,0.091
46.500,83,0.091
46.600,84,0.091
46.700,83,0.091
46.800,84,0.091
46.900,83,0.092
47.000,84,0.092
47.100,84,0.092
47.200,84,0.092
47.300,84,0.092
47.400,84,0.093
47.500,85,0.093
47.600,85,0.093
47.700,85,0.093
47.800,85,0.093
47.900,85,0.094
48.000,85,0.094
48.100,85,0.094
48.200,86,0.094
48.300,86,0.094
48.400,86,0.095
48.500,85,0.095
48.600,86,0.095
48.700,86,0.095
48.800,86,0.095
48.900,86,0.096
49.000,86,0.096
49.100,87,0.096
49.200,86,0.096
49.300,87,0.096
49.400,87,0.097
49.500,87,0.097
49.600,87,0.097
49.700,87,0.097
49.800,88,0.097
49.900,88,0.098
50.000,88,0.098
50.100,88,0.098
50.200,88,0.098
50.300,88,0.098
50.400,88,0.099
50.500,88,0.099
50.600,89,0.099
50.700,89,0.099
50.800,89,0.099
50.900,89,0.100
51.000,89,0.100
51.100,89,0.100
51.200,89,0.100
51.300,89,0.100
51.400,90,0.101
51.500,90,0.101
51.600,90,0.101
51.700,90,0.101
51.800,91,0.101
51.900,91,0.101
52.000,91,0.102
52.100,91,0.102
52.200,91,0.102
52.300,91,0.102
52.400,91,0.103
52.500,91,0.103
52.600,91,0.103
52.700,92,0.103
52.800,91,0.103
52.900,92,0.103
53.000,92,0.104
53.100,92,0.104
53.200,92,0.104
53.300,92,0.104
53.400,92,0.104
53.500,92,0.105
53.600,93,0.105
53.700,93,0.105
53.800,93,0.105
53.900,93,0.105
54.000,93,0.106
54.100,93,0.106
54.200,93,0.106
54.300,93,0.106
54.400,94,0.106
54.500,94,0.107
54.600,94,0.107
54.700,94,0.107
54.800,94,0.107
54.900,94,0.107
55.000,94,0.108
55.100,95,0.108
55.200,95,0.108
55.300,95,0.108
55.400,95,0.108
55.500,95,0.109
55.600,96,0.109
55.700,95,0.109
55.800,95,0.109
55.900,96,0.109
56.000,96,0.110
56.100,96,0.110
56.200,96,0.110
56.300,96,0.110
56.400,96,0.110
56.500,97,0.111
56.600,97,0.111
56.700,97,0.111
56.800,97,0.111
56.900,97,0.111
57.000,97,0.112
57.100,97,0.112
57.200,97,0.112
57.300,98,0.112
57.400,98,0.112
57.500,98,0.113
57.600,98,0.113
57.700,98,0.113
57.800,98,0.113
57.900,98,0.113
58.000,99,0.113
58.100,99,0.114
58.200,99,0.114
58.300,99,0.114
58.400,99,0.114
58.500,99,0.114
58.600,99,0.115
58.700,99,0.115
58.800,100,0.115
58.900,100,0.115
59.000,100,0.115
59.100,100,0.116
59.200,100,0.116
59.300,100,0.116
59.400,100,0.116
59.500,101,0.116
59.600,100,0.117
59.700,101,0.117
59.800,101,0.117
59.900,101,0.117
60.000,101,0.117
60.100,101,0.118
60.200,101,0.118
60.300,102,0.118
60.400,101,0.118
60.500,102,0.118
60.600,102,0.119
60.700,102,0.119
60.800,102,0.119
60.900,102,0.119
61.000,102,0.119
61.100,103,0.120
61.200,103,0.120
61.300,103,0.120
61.400,103,0.120
61.500,103,0.120
61.600,103,0.121
61.700,103,0.121
61.800,103,0.121
61.900,104,0.121
62.000,104,0.121
62.100,104,0.122
62.200,104,0.122
62.300,104,0.122
62.400,104,0.122
62.500,104,0.122
62.600,104,0.123
62.700,105,0.123
62.800,105,0.123
62.900,105,0.123
63.000,105,0.123
63.100,105,0.124
63.200,105,0.124
63.300,105,0.124
63.400,105,0.124
63.500,105,0.124
63.600,106,0.125
63.700,106,0.125
63.800,106,0.125
63.900,106,0.125
64.000,106,0.125
64.100,106,0.125
64.200,107,0.126
64.300,107,0.126
64.400,107,0.126
64.500,107,0.126
64.600,107,0.126
64.700,107,0.127
64.800,107,0.127
64.900,107,0.127
65.000,107,0.127
65.100,108,0.127
65.200,108,0.128
65.300,108,0.128
65.400,108,0.128
65.500,108,0.128
65.600,108,0.128
65.700,108,0.129
65.800,109,0.129
65.900,109,0.129
66.000,109,0.129
66.100,109,0.129
66.200,109,0.130
66.300,109,0.130
66.400,109,0.130
66.500,109,0.130
66.600,110,0.130
66.700,110,0.131
66.800,110,0.131
66.900,110,0.131
67.000,110,0.131
67.100,110,0.131
67.200,110,0.132
67.300,110,0.132
67.400,111,0.132
67.500,111,0.132
67.600,111,0.132
67.700,111,0.133
67.800,111,0.133
67.900,111,0.133
68.000,111,0.133
68.100,111,0.133
68.200,112,0.134
68.300,112,0.134
68.400,112,0.134
68.500,112,0.134
68.600,112,0.134
68.700,112,0.135
68.800,112,0.135
68.900,112,0.135
69.000,113,0.135
69.100,113,0.135
69.200,113,0.135
69.300,113,0.136
69.400,113,0.136
69.500,113,0.136
69.600,113,0.136
69.700,113,0.136
69.800,114,0.137
69.900,114,0.137
70.000,114,0.137
70.100,114,0.137
70.200,114,0.137
70.300,114,0.138
70.400,114,0.138
70.500,114,0.138
70.600,115,0.138
70.700,115,0.138
70.800,115,0.139
70.900,115,0.139
71.000,115,0.139
71.100,115,0.139
71.200,115,0.139
71.300,115,0.140
71.400,116,0.140
71.500,116,0.140
71.600,116,0.140
71.700,116,0.140
71.800,116,0.141
71.900,116,0.141
72.000,116,0.141
72.100,116,0.141
72.200,116,0.141
72.300,117,0.142
72.400,117,0.142
72.500,117,0.142
72.600,117,0.142
72.700,117,0.142
72.800,117,0.143
72.900,117,0.143
73.000,118,0.143
73.100,118,0.143
73.200,118,0.143
73.300,118,0.144
73.400,118,0.144
73.500,118,0.144
73.600,118,0.144
73.700,118,0.144
73.800,119,0.145
73.900,119,0.145
74.000,119,0.145
74.100,119,0.145
74.200,119,0.145
74.300,119,0.146
74.400,119,0.146
74.500,119,0.146
74.600,119,0.146
74.700,120,0.146
74.800,120,0.146
74.900,120,0.147
75.000,120,0.147
75.100,120,0.147
75.200,120,0.147
75.300,120,0.147
75.400,120,0.148
75.500,121,0.148
75.600,121,0.148
75.700,121,0.148
75.800,121,0.148
75.900,121,0.149
76.000,121,0.149
76.100,121,0.149
76.200,121,0.149
76.300,121,0.149
76.400,122,0.150
76.500,122,0.150
76.600,122,0.150
76.700,122,0.150
76.800,122,0.150
76.900,122,0.151
77.000,122,0.151
77.100,122,0.151
77.200,123,0.151
77.300,123,0.151
77.400,123,0.152
77.500,123,0.152
77.600,123,0.152
77.700,123,0.152
77.800,123,0.152
77.900,124,0.153
78.000,124,0.153
78.100,124,0.153
78.200,124,0.153
78.300,124,0.153
78.400,124,0.154
78.500,124,0.154
78.600,124,0.154
78.700,125,0.154
78.800,124,0.154
78.900,125,0.155
79.000,125,0.155
79.100,125,0.155
79.200,125,0.155
79.300,125,0.155
79.400,125,0.156
79.500,125,0.156
79.600,125,0.156
79.700,126,0.156
79.800,126,0.156
79.900,126,0.157
80.000,126,0.157
80.100,126,0.157
80.200,126,0.157
80.300,126,0.157
80.400,126,0.158
80.500,127,0.158
80.600,127,0.158
80.700,127,0.158
80.800,127,0.158
80.900,127,0.158
81.000,127,0.159
81.100,127,0.159
81.200,127,0.159
81.300,128,0.159
81.400,127,0.159
81.500,128,0.160
81.600,128,0.160
81.700,128,0.160
81.800,128,0.160
81.900,128,0.160
82.000,128,0.161
82.100,129,0.161
82.200,128,0.161
82.300,129,0.161
82.400,129,0.161
82.500,129,0.162
82.600,129,0.162
82.700,129,0.162
82.800,129,0.162
82.900,130,0.162
83.000,129,0.163
83.100,130,0.163
83.200,130,0.163
83.300,130,0.163
83.400,130,0.163
83.500,130,0.164
83.600,130,0.164
83.700,130,0.164
83.800,130,0.164
83.900,131,0.164
84.000,131,0.165
84.100,131,0.165
84.200,131,0.165
84.300,131,0.165
84.400,131,0.165
84.500,131,0.166
84.600,131,0.166
84.700,132,0.166
84.800,131,0.166
84.900,132,0.166
85.000,132,0.167
85.100,132,0.167
85.200,132,0.167
85.300,132,0.167
85.400,132,0.167
85.500,132,0.168
85.600,132,0.168
85.700,133,0.168
85.800,133,0.168
85.900,133,0.168
86.000,133,0.169
86.100,133,0.169
86.200,133,0.169
86.300,133,0.169
86.400,133,0.169
86.500,133,0.170
86.600,134,0.170
86.700,134,0.170
86.800,134,0.170
86.900,134,0.170
87.000,134,0.170
87.100,134,0.171
87.200,134,0.171
87.300,134,0.171
87.400,134,0.171
87.500,135,0.171
87.600,135,0.172
87.700,135,0.172
87.800,135,0.172
87.900,135,0.172
88.000,135,0.172
88.100,135,0.173
88.200,135,0.173
88.300,136,0.173
88.400,136,0.173
88.500,136,0.173
88.600,136,0.174
88.700,136,0.174
88.800,136,0.174
88.900,136,0.174
89.000,136,0.174
89.100,136,0.175
89.200,137,0.175
89.300,136,0.175
89.400,137,0.175
89.500,137,0.175
89.600,137,0.176
89.700,137,0.176
89.800,137,0.176
89.900,137,0.176
90.000,137,0.176
90.100,137,0.177
90.200,137,0.177
90.300,138,0.177
90.400,138,0.177
90.500,138,0.177
90.600,138,0.178
90.700,138,0.178
90.800,138,0.178
90.900,139,0.178
91.000,138,0.178
91.100,139,0.179
91.200,139,0.179
91.300,139,0.179
91.400,139,0.179
91.500,139,0.179
91.600,139,0.180
91.700,139,0.180
91.800,139,0.180
91.900,139,0.180
92.000,139,0.180
92.100,140,0.181
92.200,140,0.181
92.300,140,0.181
92.400,140,0.181
92.500,140,0.181
92.600,140,0.182
92.700,140,0.182
92.800,140,0.182
92.900,140,0.182
93.000,140,0.182
93.100,140,0.183
93.200,140,0.183
93.300,141,0.183
93.400,141,0.183
93.500,141,0.183
93.600,141,0.183
93.700,141,0.184
93.800,141,0.184
93.900,141,0.184
94.000,141,0.184
94.100,141,0.184
94.200,141,0.185
94.300,142,0.185
94.400,141,0.185
94.500,142,0.185
94.600,142,0.185
94.700,142,0.186
94.800,142,0.186
94.900,142,0.186
95.000,142,0.186
95.100,142,0.186
95.200,142,0.187
95.300,142,0.187
95.400,142,0.187
95.500,143,0.187
95.600,143,0.187
95.700,143,0.188
95.800,143,0.188
95.900,143,0.188
96.000,143,0.188
96.100,143,0.188
96.200,143,0.189
96.300,143,0.189
96.400,143,0.189
96.500,143,0.189
96.600,144,0.189
96.700,144,0.190
96.800,144,0.190
96.900,144,0.190
97.000,144,0.190
97.100,144,0.190
97.200,144,0.191
97.300,144,0.191
97.400,144,0.191
97.500,144,0.191
97.600,144,0.191
97.700,144,0.192
97.800,145,0.192
97.900,145,0.192
98.000,145,0.192
98.100,145,0.192
98.200,145,0.193
98.300,145,0.193
98.400,145,0.193
98.500,145,0.193
98.600,145,0.193
98.700,145,0.194
98.800,146,0.194
98.900,146,0.194
99.000,146,0.194
99.100,146,0.194
99.200,146,0.195
99.300,146,0.195
99.400,146,0.195
99.500,146,0.195
99.600,146,0.195
99.700,146,0.196
99.800,146,0.196
99.900,146,0.196
100.000,147,0.196
100.100,147,0.196
100.200,147,0.196
100.300,147,0.197
100.400,147,0.197
100.500,147,0.197
100.600,147,0.197
100.700,147,0.197
100.800,147,0.198
100.900,147,0.198
101.000,147,0.198
101.100,148,0.198
101.200,147,0.198
101.300,148,0.199
101.400,148,0.199
101.500,148,0.199
101.600,148,0.199
101.700,148,0.199
101.800,148,0.200
101.900,148,0.200
102.000,148,0.200
102.100,148,0.200
102.200,148,0.200
102.300,148,0.201
102.400,148,0.201
102.500,149,0.201
102.600,149,0.201
102.700,149,0.201
102.800,149,0.202
102.900,149,0.202
103.000,149,0.202
103.100,149,0.202
103.200,149,0.202
103.300,149,0.203
103.400,149,0.203
103.500,149,0.203
103.600,149,0.203
103.700,150,0.203
103.800,150,0.204
103.900,150,0.204
104.000,150,0.204
104.100,150,0.204
104.200,150,0.204
104.300,150,0.205
104.400,150,0.205
104.500,150,0.205
104.600,150,0.205
104.700,150,0.205
104.800,150,0.206
104.900,151,0.206
105.000,150,0.206
105.100,151,0.206
105.200,151,0.206
105.300,151,0.206
105.400,151,0.207
105.500,151,0.207
105.600,151,0.207
105.700,151,0.207
105.800,151,0.207
105.900,151,0.208
106.000,151,0.208
106.100,151,0.208
106.200,151,0.208
106.300,151,0.208
106.400,152,0.209
106.500,152,0.209
106.600,152,0.209
106.700,152,0.209
106.800,152,0.209
106.900,152,0.210
107.000,152,0.210
107.100,152,0.210
107.200,152,0.210
107.300,152,0.210
107.400,152,0.211
107.500,152,0.211
107.600,152,0.211
107.700,152,0.211
107.800,152,0.211
107.900,153,0.212
108.000,153,0.212
108.100,153,0.212
108.200,153,0.212
108.300,153,0.212
108.400,153,0.213
108.500,153,0.213
108.600,153,0.213
108.700,153,0.213
108.800,153,0.213
108.900,153,0.214
109.000,153,0.214
109.100,153,0.214
109.200,153,0.214
109.300,153,0.214
109.400,154,0.215
109.500,154,0.215
109.600,154,0.215
109.700,154,0.215
109.800,154,0.215
109.900,154,0.216
110.000,154,0.216
110.100,154,0.216
110.200,154,0.216
110.300,154,0.216
110.400,154,0.217
110.500,154,0.217
110.600,154,0.217
110.700,154,0.217
110.800,154,0.217
110.900,155,0.218
111.000,155,0.218
111.100,155,0.218
111.200,155,0.218
111.300,155,0.218
111.400,155,0.219
111.500,155,0.219
111.600,155,0.219
111.700,155,0.219
111.800,155,0.219
111.900,155,0.219
112.000,155,0.220
112.100,155,0.220
112.200,155,0.220
112.300,155,0.220
112.400,155,0.220
112.500,156,0.221
112.600,156,0.221
112.700,156,0.221
112.800,156,0.221
112.900,156,0.221
113.000,156,0.222
113.100,156,0.222
113.200,156,0.222
113.300,156,0.222
113.400,156,0.222
113.500,156,0.223
113.600,156,0.223
113.700,156,0.223
113.800,156,0.223
113.900,157,0.223
114.000,157,0.224
114.100,157,0.224
114.200,157,0.224
114.300,157,0.224
114.400,157,0.224
114.500,157,0.225
114.600,157,0.225
114.700,157,0.225
114.800,157,0.225
114.900,157,0.225
115.000,157,0.226
115.100,157,0.226
115.200,157,0.226
115.300,157,0.226
115.400,157,0.226
115.500,157,0.227
115.600,158,0.227
115.700,158,0.227
115.800,158,0.227
115.900,158,0.227
116.000,158,0.228
116.100,158,0.228
116.200,158,0.228
116.300,158,0.228
116.400,158,0.228
116.500,158,0.229
116.600,158,0.229
116.700,158,0.229
116.800,158,0.229
116.900,158,0.229
117.000,158,0.230
117.100,158,0.230
117.200,158,0.230
117.300,158,0.230
117.400,159,0.230
117.500,159,0.231
117.600,159,0.231
117.700,159,0.231
117.800,159,0.231
117.900,159,0.231
118.000,159,0.231
118.100,159,0.232
118.200,159,0.232
118.300,159,0.232
118.400,159,0.232
118.500,159,0.232
118.600,159,0.233
118.700,159,0.233
118.800,159,0.233
118.900,159,0.233
119.000,159,0.233
119.100,159,0.234
119.200,159,0.234
119.300,159,0.234
119.400,159,0.234
119.500,159,0.234
119.600,159,0.235
119.700,159,0.235
119.800,159,0.235
119.900,159,0.235
120.000,159,0.235
120.100,159,0.236
120.200,159,0.236
120.300,159,0.236
120.400,159,0.236
120.500,159,0.236
120.600,159,0.237
120.700,159,0.237
120.800,159,0.237
120.900,159,0.237
121.000,159,0.237
121.100,159,0.238
121.200,159,0.238
121.300,159,0.238
121.400,159,0.238
121.500,159,0.238
121.600,159,0.239
121.700,159,0.239
121.800,159,0.239
121.900,158,0.239
122.000,158,0.239
122.100,158,0.240
122.200,158,0.240
122.300,158,0.240
122.400,158,0.240
122.500,158,0.240
122.600,157,0.241
122.700,157,0.241
122.800,157,0.241
122.900,157,0.241
123.000,156,0.241
123.100,156,0.242
123.200,156,0.242
123.300,155,0.242
123.400,155,0.242
123.500,154,0.242
123.600,153,0.243
123.690,7,0.243


